Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.977368164063,-4.0,0,3026,0,402,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTweets/Twitter_volume_AMZN.csv,0.977368164063,-3.05221855866,27,13494,7,1553,15831
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.977368164063,-2.44,0,15797,4,1499,18050
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.977368164063,0.858908670438,11,3025,0,392,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAdExchange/exchange-2_cpm_results.csv,0.977368164063,-4.0,0,1219,0,162,1624
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.977368164063,-0.293585580032,17,1232,0,148,1643
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTweets/Twitter_volume_GOOG.csv,0.977368164063,-3.04938591413,8,13660,0,1424,15842
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTraffic/speed_7578.csv,0.977368164063,-8.0,0,842,0,116,1127
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAdExchange/exchange-4_cpm_results.csv,0.977368164063,-0.456504547416,26,1224,9,138,1643
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.977368164063,0.0,0,3428,0,0,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTraffic/speed_t4013.csv,0.977368164063,-4.0,0,1871,0,250,2495
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,0.977368164063,0.857454360734,7,1155,0,146,1538
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,0.977368164063,-0.170471632186,26,13514,0,1561,15851
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialNoAnomaly/art_daily_small_noise.csv,0.977368164063,0.0,0,3428,0,0,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.977368164063,0.0,0,3428,0,0,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realKnownCause/ambient_temperature_system_failure.csv,0.977368164063,-4.0,0,5791,0,726,7267
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.977368164063,0.858908670438,4,3025,0,399,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.977368164063,-4.0,0,3026,0,402,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,0.977368164063,-1.14198431717,9,3026,0,393,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.977368164063,-2.11719289141,0,3023,2,403,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTraffic/TravelTime_451.csv,0.977368164063,-2.0,0,1621,0,217,2162
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.977368164063,-6.0,0,3463,0,465,4621
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAdExchange/exchange-2_cpc_results.csv,0.977368164063,-2.0,0,1218,0,163,1624
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,0.977368164063,-1.14198431717,6,3026,0,396,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTweets/Twitter_volume_UPS.csv,0.977368164063,-1.9616155783,34,13524,7,1551,15866
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realKnownCause/rogue_agent_key_hold.csv,0.977368164063,-4.55,0,1405,5,190,1882
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,artificialNoAnomaly/art_daily_perfect_square_wave.csv,0.977368164063,0.0,0,3428,0,0,4032
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realTweets/Twitter_volume_PFE.csv,0.977368164063,0.482995017577,21,13520,0,1567,15858
predictionMultiStepNNMultiStep9Window50mseconvergenceLoss12876,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.977368164063,-0.296581615845,7,3023,0,398,4032
Totals,,,,-114.77062608,390,299189,158,33105,365558
