Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
predictionCnn,standard,realAWSCloudwatch/elb_request_count_8c0756.csv,0.999218940735,-2.0,0,3026,0,402,4032
predictionCnn,standard,realKnownCause/nyc_taxi.csv,0.999218940735,-5.0,0,8535,0,1035,10320
predictionCnn,standard,realAdExchange/exchange-2_cpm_results.csv,0.999218940735,-2.0,0,1219,0,162,1624
predictionCnn,standard,realAWSCloudwatch/ec2_network_in_257a54.csv,0.999218940735,-1.0,0,3025,0,403,4032
predictionCnn,standard,realAdExchange/exchange-2_cpc_results.csv,0.999218940735,-1.0,0,1218,0,163,1624
predictionCnn,standard,realTweets/Twitter_volume_GOOG.csv,0.999218940735,-3.0,0,13660,0,1432,15842
predictionCnn,standard,artificialWithAnomaly/art_load_balancer_spikes.csv,0.999218940735,-1.0,0,3025,0,403,4032
predictionCnn,standard,realTraffic/TravelTime_387.csv,0.999218940735,-3.0,0,1876,0,249,2500
predictionCnn,standard,realTweets/Twitter_volume_CVS.csv,0.999218940735,-3.0,0,13577,0,1526,15853
predictionCnn,standard,realAWSCloudwatch/ec2_network_in_5abac7.csv,0.999218940735,-2.0,0,3547,0,474,4730
predictionCnn,standard,realTraffic/occupancy_t4013.csv,0.999218940735,-2.0,0,1875,0,250,2500
predictionCnn,standard,artificialWithAnomaly/art_increase_spike_density.csv,0.999218940735,-1.0,0,3025,0,403,4032
predictionCnn,standard,realTweets/Twitter_volume_IBM.csv,0.999218940735,-2.0,0,13553,0,1590,15893
predictionCnn,standard,realKnownCause/rogue_agent_key_updown.csv,0.999218940735,-2.0,0,4035,0,530,5315
predictionCnn,standard,realAdExchange/exchange-3_cpc_results.csv,0.999218940735,-3.0,0,1155,0,153,1538
predictionCnn,standard,realKnownCause/ambient_temperature_system_failure.csv,0.999218940735,-2.0,0,5791,0,726,7267
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_c6585a.csv,0.999218940735,0.0,0,3428,0,0,4032
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,0.999218940735,-2.0,0,3026,0,402,4032
predictionCnn,standard,artificialNoAnomaly/art_flatline.csv,0.999218940735,0.0,0,3428,0,0,4032
predictionCnn,standard,realAWSCloudwatch/iio_us-east-1_i-a2eb1cd9_NetworkIn.csv,0.999218940735,-2.0,0,931,0,126,1243
predictionCnn,standard,realAWSCloudwatch/ec2_disk_write_bytes_1ef3de.csv,0.999218940735,-1.0,0,3548,0,473,4730
predictionCnn,standard,realTweets/Twitter_volume_AMZN.csv,0.999218940735,-4.0,0,13501,0,1580,15831
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_77c1ca.csv,0.999218940735,-1.0,0,3025,0,403,4032
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.999218940735,-2.0,0,3026,0,402,4032
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_fe7f93.csv,0.999218940735,-3.0,0,3023,0,405,4032
predictionCnn,standard,realKnownCause/machine_temperature_system_failure.csv,0.999218940735,-4.0,0,19677,0,2268,22695
predictionCnn,standard,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.999218940735,-1.0,0,15801,0,1499,18050
predictionCnn,standard,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,0.999218940735,-2.0,0,3026,0,402,4032
